,user,user_rt,weight,idd
10039,AinoaTraver,Monica_Garcia_G,519,1339613150350630914
10040,fadelo10,PabloIglesias,2389,1339554120789798912
10041,aargudo6,Monica_Garcia_G,519,1339613150350630914
10042,tinin45,CensoredJules,52,1339660488431579138
10043,SJulianpl,CensoredJules,52,1339660488431579138
10044,ZHAINOX,CensoredJules,52,1339660488431579138
10045,hippiepirata,AnnaGonzlezMont,4,1339653775674535936
10046,ozigafla,ajusteag,9,1339655324253483010
10047,CarmenL12649528,Monica_Garcia_G,519,1339613150350630914
10048,locuspolitikus,PODEMOS,82,1339570017575288833
10049,CATALUNYA_CAT_,PabloIglesias,2389,1339554120789798912
10050,S3rg1oGartzia,ajusteag,9,1339655324253483010
10051,mariana10172763,PabloIglesias,2389,1339554120789798912
10052,selva_di_trento,RafaelGarciaLAF,23,1339590025445425155
10053,RobertoRuizGil2,PODEMOS,296,1339591216942346241
10054,SanidadEnLucha,IreneMontero,631,1339553350732427265
10055,pgal000,PabloEchenique,176,1339608877457944576
10056,EsplEnComuPodem,agarzon,454,1339586576695750656
10057,PensionesLogro,agarzon,454,1339586576695750656
10058,saraajimnz,IreneMontero,631,1339553350732427265
10059,lorehosmar,anasabevolar,10,1339655307925057538
10060,Tenesmo,_Gafas_y_reloj_,11,1339624749044011008
10061,Moorbach71,porsellos,7,1339655508542820353
10062,kirugamario,CarlosXDPM,28,1339601990385451010
10063,JMayorgaFenty,davidmartindd,3,1339602183709286401
10064,Shteker007,Monica_Garcia_G,519,1339613150350630914
10065,Dreagmzz,PabloIglesias,2389,1339554120789798912
10066,eupv_mislata,iuclm,23,1339636538238504962
10067,Javi_RC_,Monica_Garcia_G,519,1339613150350630914
10068,lucciamrtn,lorenaalrd_,30,1339587183896797184
10069,RobertoRuizGil2,Monica_Garcia_G,519,1339613150350630914
10070,laurahparks,PabloIglesias,2389,1339554120789798912
10071,UnidasPodemosRT,iucyl,5,1339620120595898369
10072,viruel_juan,patergongora,132,1339637529142833159
10073,eupv_mislata,IzquierdaUnida,230,1339555345853796354
10074,Conner75,PabloIglesias,2389,1339554120789798912
10075,AuditaSanidad,PoderPopularWeb,13,1339625540395937796
10076,DPersefoneemet,PabloIglesias,2389,1339554120789798912
10077,mjrr675,PatxiBronchalo,29,1339621629920423936
10078,GutierrezdiazMp,PabloIglesias,2389,1339554120789798912
10079,Moncho59303961,Julio_Rodr_,196,1339575549375762432
10080,SisepuedeAM,PabloIglesias,2389,1339554120789798912
10081,Alber_Olano,Monica_Garcia_G,519,1339613150350630914
10082,JuanS04956833,BECAES_,1,1339657108338470912
10083,gerardorubio68,PabloIglesias,2389,1339554120789798912
10084,BlingBlingNoa,SChiringuitos,10,1339571027014275073
10085,jsrhha,protestona1,480,1339591769147678720
10086,Sr_Fox1981,Monica_Garcia_G,519,1339613150350630914
10087,devmar96,agarzon,454,1339586576695750656
10088,alv_u_b,patergongora,132,1339637529142833159
10089,UnidasPodemosRT,iuasturias,10,1339625336900870147
10090,jsrhha,PODEMOS,296,1339591216942346241
10091,Jhony1597,IreneMontero,631,1339553350732427265
10092,Squash019,PabloIglesias,2389,1339554120789798912
10093,vespigador,Antonio1Moreno,306,1339606634973163529
10094,alicamposlud,menoscanas,27,1339554292508844037
10095,vinoesole,saludpodemos,123,1339591427588726784
10096,AntonioGomez28,PODEMOS,135,1339595696681353218
10097,Almaindigna,protestona1,480,1339591769147678720
10098,tonyxmz18,rosamedel11,316,1339646874110877698
10099,NuriaLozanoMont,AnnaGonzlezMont,4,1339653775674535936
10100,vdvaldesc,PodemosCMadrid,43,1339654720156299264
10101,Orballo10,patergongora,132,1339637529142833159
10102,UnidasPodemosRT,Asanzr,9,1339598676671430660
10103,antonio22201467,agarzon,454,1339586576695750656
10104,yakomarhippy,PodemosCMadrid,43,1339654720156299264
10105,AndrsMo95814766,Podemos_AND,132,1339586721416007689
10106,Juanredondod,PolloEspidico1,4,1339638754194190336
10107,LAColladoNOTTIP,CensoredJules,33,1339656888854654979
10108,Carl0smoreno,PodemosCMadrid,43,1339654720156299264
10109,inescuartero,patergongora,132,1339637529142833159
10110,Jesus20905186,IreneMontero,631,1339553350732427265
10111,Monny1963,PODEMOS,135,1339595696681353218
10112,Jesus20905186,protestona1,480,1339591769147678720
10113,Jesus20905186,PODEMOS,296,1339591216942346241
10114,DoriOrtiz13,PabloIglesias,2389,1339554120789798912
10115,Jesus20905186,PabloIglesias,2389,1339554120789798912
10116,joseluiscosta20,PabloIglesias,2389,1339554120789798912
10117,Bakas_7,CensoredJules,33,1339656888854654979
10118,UnidasPodemosRT,iu_aragon,5,1339636756640129025
10119,EduBeltranEdu,porsellos,7,1339655508542820353
10120,AndrsMo95814766,IreneMontero,631,1339553350732427265
10121,AndrsMo95814766,jesussantosalc,46,1339548831709601792
10122,JuanS04956833,BECAES_,3,1339644065332248577
10123,Isabela88609206,PabloIglesias,2389,1339554120789798912
10124,MaraMor83165416,PatxiBronchalo,29,1339621629920423936
10125,ana97200784,Monica_Garcia_G,519,1339613150350630914
10126,JMMR696969,CensoredJules,33,1339656888854654979
10127,Ramonvalles,PabloIglesias,2389,1339554120789798912
10128,ISCOD_UGT,UGT_INT,2,1339658200975634433
10129,lafrome1,mlalanda,189,1339610851649662977
10130,lafrome1,mlalanda,189,1339610851649662977
10131,Galedicia,saludpodemos,123,1339591427588726784
10132,Monny1963,SofCastanon,108,1339592174166364160
10133,MasGalapagar,Monica_Garcia_G,519,1339613150350630914
10134,Doctor_Bacterio,agarzon,454,1339586576695750656
10135,MarcoAurelio133,nacho991960,31,1339611392354230273
10136,monni_gl,PabloIglesias,2389,1339554120789798912
10137,PerfectoAmador,elpadrecorajede,4,1339603541363605509
10138,mirandestrellas,protestona1,480,1339591769147678720
10139,elisa_ojea,PabloIglesias,2389,1339554120789798912
10140,PaTrYdElFiS,ClauIrenita99,19,1339574070132748292
10141,Ruidosdecolore1,PabloIglesias,2389,1339554120789798912
10142,susyvillafruela,PodemosCuenca,22,1339651891983204353
10143,CircCulturaCant,SofCastanon,108,1339592174166364160
10144,SantiGlz14,jesussantosalc,46,1339548831709601792
10145,ingobernableJ,rosamedel11,316,1339646874110877698
10146,crisap83,UGT_INT,2,1339658200975634433
10147,sergiofdezp75,CensoredJules,33,1339656888854654979
10148,aliciacc69,Inefable82,41,1339626021964931074
10149,ofeliabennet_,ajusteag,9,1339655324253483010
10150,PatriciaSR00,BECAES_,3,1339650728021938178
10151,PacoMuo81781959,IzquierdaUnida,230,1339555345853796354
10152,AndrsMo95814766,Julio_Rodr_,196,1339575549375762432
10153,AngelBulos,PabloIglesias,2389,1339554120789798912
10154,EstiradoLeonor,BatallaCarles,1,1339648715536166912
10155,SoroLurdes,protestona1,480,1339591769147678720
10156,margarita_sainz,agarzon,454,1339586576695750656
10157,Sarandonguii,SaraAustralia,43,1339613246995750916
10158,PercebeCB,Monica_Garcia_G,519,1339613150350630914
10159,luviclima,agarzon,454,1339586576695750656
10160,JosantRovira,iu_aragon,5,1339636756640129025
10161,Comunismomola,Antonio1Moreno,306,1339606634973163529
10162,Jugocle,protestona1,480,1339591769147678720
10163,margarjimen,PODEMOS,103,1339550159059873792
10164,chemavm_,PabloIglesias,2389,1339554120789798912
10165,martappmm93,IreneMontero,631,1339553350732427265
10166,margarjimen,PODEMOS,108,1339552424017752067
10167,margarjimen,AntonGomezReino,68,1339550078009274369
10168,silvestre_75,PabloIglesias,2389,1339554120789798912
10169,esstelaa_175,millanvmb,41,1339548400610631687
10170,PensionesLogro,protestona1,480,1339591769147678720
10171,margarjimen,IreneMontero,631,1339553350732427265
10172,jparbones,BenderOfuscado,62,1339606215844880386
10173,margarjimen,PODEMOS,64,1339554287735742465
10174,yaplimm,protestona1,480,1339591769147678720
10175,lexete98,IreneMontero,631,1339553350732427265
10176,margarjimen,J_Sanchez_Serna,54,1339550870418145281
10177,carolinaporras_,Antonio1Moreno,306,1339606634973163529
10178,margarjimen,pilar_lima,65,1339548863699533824
10179,manumdegea,PODEMOS,64,1339554287735742465
10180,yaplimm,Inefable82,41,1339626021964931074
10181,Moorbach71,PolloEspidico1,5,1339648412434788355
10182,patriciacinema,CensoredJules,33,1339656888854654979
10183,lunaasilah,Julio_Rodr_,196,1339575549375762432
10184,ClauIrenita99,IreneMontero,631,1339553350732427265
10185,Vivi20501,IreneMontero,631,1339553350732427265
10186,MarcoAurelio133,va_rocafort,58,1339604541352775686
10187,_SoMoS_hh,PabloIglesias,2389,1339554120789798912
10188,doloresarenales,PabloIglesias,2389,1339554120789798912
10189,esstelaa_175,PabloIglesias,2389,1339554120789798912
10190,sufresabandejo,protestona1,480,1339591769147678720
10191,ruthyruthymad,Monica_Garcia_G,519,1339613150350630914
10192,felipecametome,CensoredJules,33,1339656888854654979
10193,Metropact,agarzon,454,1339586576695750656
10194,margarjimen,m_tere_perez,39,1339542825915047940
10195,kikatyg,Antonio1Moreno,306,1339606634973163529
10196,FmirandaJesus,patergongora,132,1339637529142833159
10197,EMILR28,InmaReija,1,1339657282607599626
10198,alvaro_hm88,PabloIglesias,2389,1339554120789798912
10199,Unnamed1969,BenderOfuscado,62,1339606215844880386
10200,A_galega_,saludpodemos,123,1339591427588726784
10201,FecoBellmunt,rosamedel11,316,1339646874110877698
10202,ColordeHada,PodemosCMadrid,43,1339654720156299264
10203,AlfredoSiSal,Monica_Garcia_G,519,1339613150350630914
10204,albafega,PabloIglesias,2389,1339554120789798912
10205,maitepedre,ElmancodeLepan2,5,1339643884876476416
10206,AgustiIgnasi,mlalanda,189,1339610851649662977
10207,SusanaFord,CensoredJules,33,1339656888854654979
10208,MarcoAurelio133,SofCastanon,108,1339592174166364160
10209,elisa_ojea,Caquel__,6,1339651262883741696
10210,GuardianInvisib,PabloIglesias,2389,1339554120789798912
10211,todoen140,tortondo,42,1339633562048466946
10212,margarjimen,PabloIglesias,2389,1339554120789798912
10213,ZamanilloPeral,Monica_Garcia_G,519,1339613150350630914
10214,lauhidalgo_,IreneMontero,631,1339553350732427265
10215,locuspolitikus,PodemosCMadrid,43,1339654720156299264
10216,Salvado04711483,MiguelUrban,26,1339612065116409857
10217,Salvado04711483,PodemosAstllero,6,1339631687894970370
10218,mamb1960,va_rocafort,58,1339604541352775686
10219,UnidasPodemosRT,PodemosCuenca,22,1339651891983204353
10220,UnidasPodemosRT,IUCanaria,1,1339653884873207818
10221,SantiGlz14,PodemosCMadrid,43,1339654720156299264
10222,sergiorico07,UmerezIker,2,1339601416046796801
10223,GemaMaraver,PodemosMelilla,8,1339556123871993859
10224,CarlosG_Karry,PodemosCMadrid,43,1339654720156299264
10225,Nawmsax,CensoredJules,33,1339656888854654979
10226,Serdorea,outerspacecat1,1,1339619481337933824
10227,Alexkaos_,patergongora,132,1339637529142833159
10228,UnidasPodemosRT,PodemosAstllero,6,1339631687894970370
10229,LittleDesastre,luisramiromusic,73,1339622665531867138
10230,margarjimen,PODEMOS,324,1339559000971603969
10231,Podemos_CPRA,Toni_Valero,75,1339577039305715714
10232,susanaruizvives,rosamedel11,316,1339646874110877698
10233,UnidasPodemosRT,PodemosCMadrid,43,1339654720156299264
10234,alcorazoncoraza,PabloIglesias,2389,1339554120789798912
10235,Podemos_CPRA,Monica_Garcia_G,519,1339613150350630914
10236,Serdorea,DIARIOSOL2,1,1339656372867248130
10237,BeniFernandez4,17detodo,2,1339609683359903747
10238,mxvai,MariaMarinMart,28,1339549248547934209
10239,Podemos_CPRA,PODEMOS,324,1339559000971603969
10240,araceli_redal,ajusteag,9,1339655324253483010
10241,NCorisco,RCorindon,1,1339654444787654659
10242,Ann_Mass_paris,agarzon,454,1339586576695750656
10243,Cylon69,PabloIglesias,2389,1339554120789798912
10244,Podem_,rosamedel11,316,1339646874110877698
10245,lonomaso,IreneMontero,631,1339553350732427265
10246,OremorLeugim,agarzon,454,1339586576695750656
10247,Nozick1,patergongora,132,1339637529142833159
10248,Podemos_CPRA,Julio_Rodr_,196,1339575549375762432
10249,Fben_Fben,Julio_Rodr_,196,1339575549375762432
10250,Podemos_CPRA,SofCastanon,108,1339592174166364160
10251,Podemos_CPRA,alba_leo,42,1339558599408939009
10252,salvadigital,Antonio1Moreno,306,1339606634973163529
10253,Korvuz2,lapau_silvia,8,1339640414677155840
10254,karewtos,protestona1,480,1339591769147678720
10255,vituning63,IzquierdaUnida,230,1339555345853796354
10256,SantiGlz14,PodemosCMadrid,67,1339548843541729282
10257,GuifrP,tabarniaBCN,14,1339619218506067968
10258,LauraRocamora8,IreneMontero,631,1339553350732427265
10259,maritinms,Antonio1Moreno,306,1339606634973163529
10260,marisolaguera,PabloIglesias,2389,1339554120789798912
10261,josebandoni13,PabloIglesias,2389,1339554120789798912
10262,Podemos_CPRA,IzquierdaUnida,230,1339555345853796354
10263,Serdorea,danric71,24,1339653555389657090
10264,arias_inma,MariluzDiaz1008,32,1339596869203181571
10265,Podemos_CPRA,PabloIglesias,2389,1339554120789798912
10266,jlopezfeliz,IreneMontero,631,1339553350732427265
10267,LiamTarp,BatallaCarles,1,1339651734168342534
10268,Caruz61,Monica_Garcia_G,519,1339613150350630914
10269,JanaTMYo,PabloIglesias,2389,1339554120789798912
10270,joshlevysanchez,patergongora,132,1339637529142833159
10271,jgbordas,IzquierdaUnida,88,1339572361801154560
10272,jlopezfeliz,Podemos_AND,132,1339586721416007689
10273,jm_depablos,PabloIglesias,2389,1339554120789798912
10274,Serdorea,Ddedoxa,3,1339641990577840128
10275,Birouse51,PabloIglesias,2389,1339554120789798912
10276,abels_00,BenderOfuscado,62,1339606215844880386
10277,chg_vic,IreneMontero,631,1339553350732427265
10278,BeniFernandez4,17detodo,1,1339649070470729728
10279,Natigg9,PODEMOS,324,1339559000971603969
10280,Podemos_CPRA,podemosalicante,37,1339551411965751298
10281,ManuelF14455468,AdaColau,121,1339617829457420288
10282,_robertoserrano,agarzon,454,1339586576695750656
10283,AngelBeltran97a,rosamedel11,316,1339646874110877698
10284,Raquel81357793,PabloIglesias,2389,1339554120789798912
10285,tgnoblejas,patergongora,132,1339637529142833159
10286,AndrsMo95814766,fcastellanopab1,57,1339628796081803266
10287,LeoLuchadora,Monica_Garcia_G,519,1339613150350630914
10288,Libroabierto12,PabloIglesias,2389,1339554120789798912
10289,ciudadanomundo1,PodemosCMadrid,43,1339654720156299264
10290,MiriTaubenfeld,PabloIglesias,2389,1339554120789798912
10291,FondovilaJuana,IreneMontero,631,1339553350732427265
10292,Mcpey9E,agarzon,454,1339586576695750656
10293,Olga_Hurtado66,PODEMOS,296,1339591216942346241
10294,angeles25678,PabloIglesias,2389,1339554120789798912
10295,HPatuel,nacho991960,5,1339654565898149892
10296,Emilitomilonga,alvarovargas80,6,1339654729517977603
10297,Henaraboga2,Monica_Garcia_G,519,1339613150350630914
10298,Roadend3,SChiringuitos,10,1339571027014275073
10299,Katyleo80,rmuttfilms,3,1339610685022613511
10300,tito_morano,PodemosCMadrid,43,1339654720156299264
10301,EnPuercos,agarzon,454,1339586576695750656
10302,Henaraboga2,Jorgetemes,7,1339606278985797635
10303,Antonio58515625,PabloIglesias,2389,1339554120789798912
10304,David40819854,Monica_Garcia_G,519,1339613150350630914
10305,PSUXS_DMB,PabloIglesias,2389,1339554120789798912
10306,Valero14431,joseasanjurjo,29,1339616893662097408
10307,MCarmelblanco,amuedo_f,1,1339618826036670464
10308,NinesCald,PabloIglesias,2389,1339554120789798912
10309,Roadend3,iuandalucia,26,1339557189749489675
10310,Joseadpg,PabloIglesias,2389,1339554120789798912
10311,Sonieta1973,PabloIglesias,2389,1339554120789798912
10312,OOtv1974,MartinaVelardeG,88,1339550415034216448
10313,Noe_Alvarez07,luisramiromusic,73,1339622665531867138
10314,seamonkeys10,agarzon,454,1339586576695750656
10315,DJR2010,Antonio1Moreno,306,1339606634973163529
10316,zarrapitas,PabloIglesias,2389,1339554120789798912
10317,andreu_bv,pablocastano_,9,1339651123523760128
10318,Roadend3,nacho991960,31,1339611392354230273
10319,locuspolitikus,podemosalicante,37,1339551411965751298
10320,JuanCaresp1,RodrigoDdeV13,18,1339641781466624006
10321,curroairbus,protestona1,480,1339591769147678720
10322,LiamTarp,martillaco,1,1339653151285260289
10323,AndrsMo95814766,lapau_silvia,8,1339640414677155840
10324,LiamTarp,viceencargado,1,1339653174072922117
10325,AngelBulos,saludpodemos,123,1339591427588726784
10326,Roadend3,agarzon,454,1339586576695750656
10327,JCsanchezgom,Antonio1Moreno,306,1339606634973163529
10328,amorgitanoes,protestona1,480,1339591769147678720
10329,locuspolitikus,pilar_lima,65,1339548863699533824
10330,Roadend3,SofCastanon,108,1339592174166364160
10331,carmeta_b,IreneMontero,631,1339553350732427265
10332,LHencomupodem,AnnaGonzlezMont,4,1339653775674535936
10333,pegadoalpc,PODEMOS,82,1339570017575288833
10334,miguealc,agarzon,454,1339586576695750656
10335,Corco_Digital,mlalanda,189,1339610851649662977
10336,TxeskoC,ajusteag,9,1339655324253483010
10337,RuizFrco,tabarniaBCN,9,1339609496088358913
10338,santosantequera,rosamedel11,316,1339646874110877698
10339,margarjimen,PODEMOS,81,1339551417388941326
10340,alcorazoncoraza,IreneMontero,631,1339553350732427265
10341,KukySalem4,agarzon,454,1339586576695750656
10342,anabel_gil7,millanvmb,41,1339548400610631687
10343,AzoteVinagre,protestona1,480,1339591769147678720
10344,fjballest,BECAES_,3,1339651205342093317
10345,mxvai,IzquierdaUnida,230,1339555345853796354
10346,locuspolitikus,MariaMarinMart,28,1339549248547934209
10347,juntsimillor,_mundus,14,1339626677308170242
10348,boticacambio,saludpodemos,123,1339591427588726784
10349,margarjimen,juralde,103,1339549990545440769
10350,josealicante68,protestona1,480,1339591769147678720
10351,ANAMARIAMARCOS,mlalanda,189,1339610851649662977
10352,srtcoslada20,carolaperez,20,1339604477909868544
10353,Ana265857460,BeatrizBandera3,52,1339620835838087170
10354,Srta_Inconforme,joseasanjurjo,29,1339616893662097408
10355,boniteiro,protestona1,480,1339591769147678720
10356,fidelisgarcia,PabloIglesias,2389,1339554120789798912
10357,celedonio55,PabloIglesias,2389,1339554120789798912
10358,vakuno81,JJLLara,12,1339602006588047362
10359,AliadaDelViento,PabloEchenique,176,1339608877457944576
10360,AndrsMo95814766,PODEMOS,62,1339567107231649795
10361,locuspolitikus,PODEMOS,135,1339595696681353218
10362,javiermillando_,Ddedoxa,3,1339641990577840128
10363,clauudiajara,OzpinTargaryen,1,1339652308297273345
10364,maguva1,protestona1,480,1339591769147678720
10365,rosacchim,PODEMOS,108,1339552424017752067
10366,diegomonty55,PodemosCMadrid,43,1339654720156299264
